day,code,block,return_pct,close_return,newhigh_vol_ratio,gap_pct
2024-10-10,301006,小盘,-3.78,-4.49,1.372794007061758,-0.7377598926894663
2024-10-10,301020,国企改革,-2.84,-3.96,1.3110289306434133,0.0
2024-10-10,301035,人民币贬值受益,-3.87,-5.48,1.364876749313146,-0.06299874002518696
2024-10-10,301045,小盘,0.77,-3.51,1.3033956458312796,-1.8564977420973456
2024-10-10,301049,小盘,-5.38,-5.96,1.2551690574738712,-0.9408075264602195
2024-10-10,301060,小盘,-5.18,-5.73,1.3039655507934638,-0.0924214417744897
2024-10-10,301062,小盘,-5.83,-7.03,1.0590587567404075,-1.101694915254244
2024-10-10,301065,小盘,-3.45,-4.15,1.3527719447493374,0.0
2024-10-10,301066,QFII持股,-4.34,-6.55,1.1164744407625251,-0.10080645161290108
2024-10-10,301069,周期,-6.77,-7.45,1.3920323011511888,-0.06835269993165799
2024-10-10,301077,周期,-4.22,-5.37,1.4442161646718583,-0.5856515373352731
2024-10-10,301080,人民币贬值受益,-5.73,-5.88,1.3687794059436307,-0.5000000000000071
2024-10-10,301082,QFII持股,-3.88,-4.97,1.3509632166735355,-0.6085192697768633
2024-10-10,301089,QFII持股,-5.3,-6.39,1.2601971414949082,-0.5565319273579312
2024-10-10,301103,小盘,-4.57,-5.69,1.269251775225036,-0.40964952207555694
2024-10-10,301112,人民币贬值受益,-4.93,-5.5,1.279304247899078,0.0
2024-10-10,301139,QFII持股,-3.93,-3.84,1.490394063611514,0.0
2024-10-10,301149,周期,-3.6,-4.48,1.2497343954304259,-0.39840637450198363
2024-10-10,301150,周期,-5.58,-6.48,1.2781824917160116,-0.2737226277372366
2024-10-10,301152,周期,-2.23,-3.56,1.2456667796213763,-0.7060333761232312
2024-10-10,301157,小盘,-2.9,-4.38,1.4530580337876737,-1.4693651233712257
2024-10-10,301161,QFII持股,-3.48,-4.51,1.2419723869138588,-0.8191925102399097
2024-10-10,301166,小盘,-2.69,-4.67,1.3603664560519795,-1.5349444807315558
2024-10-10,301170,QFII持股,-3.5,-5.42,1.5722785480607646,-0.8894536213468905
2024-10-10,301171,人民币贬值受益,-1.31,-4.7,1.497847378085203,-1.35055783910746
2024-10-10,301172,小盘,-2.65,-5.09,1.3207739202930928,-1.6075016744809125
2024-10-10,301176,QFII持股,-2.37,-4.32,1.6334315909130275,-0.05144032921811503
2024-10-10,301185,小盘,-3.44,-4.6,1.4625085803289428,-0.5350454788657111
2024-10-10,301187,人民币贬值受益,-4.96,-5.85,1.3634898107480902,-0.3706754530477753
2024-10-10,301190,周期,-0.6,-3.99,1.525984870654228,-0.33244680851063124
2024-10-10,301199,QFII持股,-7.26,-7.79,1.6293974038002481,0.0
2024-10-10,301200,QFII持股,-5.18,-5.7,1.5163426140554537,-1.33407448582545
2024-10-10,301203,小盘,-2.37,-5.29,1.7844332043084727,-0.565159574468079
2024-10-10,301212,周期,-2.45,-4.45,1.2678964982927337,-0.3350885591191971
2024-10-10,301217,周期,-5.43,-5.71,1.2799162508194308,0.0
2024-10-10,301222,人民币贬值受益,-4.08,-5.0,1.3087261154943468,-0.040032025620502655
2024-10-10,301233,小盘,-3.44,-5.24,1.603379408211551,-0.49188391539595605
2024-10-10,301248,小盘,-2.7,-4.4,1.4658648730180917,0.0
2024-10-10,301258,小盘,-4.81,-4.96,1.3890103948757717,0.0
2024-10-10,301260,人民币贬值受益,-4.7,-5.37,1.6076538876554383,0.0
2024-10-10,301262,国企改革,-6.51,-5.5,1.616225536193636,-1.3739324173783922
2024-10-10,301265,小盘,-0.98,-3.99,1.2985665241944264,-0.6465517241379173
2024-10-10,301270,小盘,-2.03,-4.51,1.8705384865717536,-1.8700183936235422
2024-10-10,301276,小盘,-3.23,-3.27,1.2633166692171962,-0.09208103130754869
2024-10-10,301278,小盘,-2.81,-5.68,1.1923712380775486,-1.225686117772451
2024-10-10,301279,周期,-2.13,-5.09,1.3061999835550973,-1.745635910224446
2024-10-10,301282,小盘,-5.03,-4.99,1.331550454259195,0.0
2024-10-10,301283,人民币贬值受益,-2.15,-2.58,1.2987932304204384,-0.6627393225331359
2024-10-10,301286,QFII持股,-1.93,-2.38,1.3922523042637285,0.0
2024-10-10,301292,周期,-2.52,-4.15,1.2728413461063164,-0.6433166547533943
2024-10-10,301302,小盘,-6.26,-8.01,1.5859884246566374,-0.5414185165132532
2024-10-10,301310,QFII持股,-4.59,-4.64,1.2923158634417626,0.0
2024-10-10,301313,小盘,-4.66,-4.78,1.4410231766045414,-0.3539823008849639
2024-10-10,301316,股权转让,-5.92,-7.24,1.497974175343906,-2.6007139214686283
2024-10-10,301317,QFII持股,2.52,-4.27,1.2021444497753488,0.0
2024-10-10,301319,周期,-5.52,-5.53,1.644749867049889,-0.29644268774703514
2024-10-10,301320,QFII持股,6.13,6.28,1.6250553854763758,-1.6497461928933996
2024-10-10,301323,人民币贬值受益,-3.68,-4.39,1.5783881610260015,-1.2034704729918828
2024-10-10,301326,人民币贬值受益,-2.41,-5.6,1.3279043051773645,-0.9811721028904732
2024-10-10,301327,人民币贬值受益,-3.26,-4.41,1.4699230816357387,-0.6407840180927317
2024-10-10,301329,小盘,-4.58,-5.7,1.4745225958101584,-0.5696530295183813
2024-10-10,301330,人民币贬值受益,-3.45,-5.96,1.3427774754513626,-1.0861423220973752
2024-10-10,301338,QFII持股,-1.6,-4.67,1.6259329150473807,0.0
2024-10-10,301349,QFII持股,-6.05,-6.55,1.2845149383891963,-0.24137931034482857
2024-10-10,301362,人民币贬值受益,-4.23,-4.35,1.5467558863785993,-0.24012806830308514
2024-10-10,301373,周期,-4.27,-6.08,1.6793296457867282,-1.2542759407069493
2024-10-10,301386,小盘,-3.55,-4.37,1.3794933555045013,-0.4646840148698786
2024-10-10,301418,小盘,-6.52,-7.56,1.6448548389064892,-0.9640437727983443
2024-10-10,301419,人民币贬值受益,-1.65,-4.05,1.263136295664429,0.0
2024-10-10,301428,小盘,-3.21,-5.39,1.3700958029962613,-2.3439878234398877
2024-10-10,301429,人民币贬值受益,-3.75,-5.04,1.579466579251463,-0.3554502369668171
2024-10-10,301448,QFII持股,-2.72,-4.26,1.4677057002353513,-0.8049242424242504
2024-10-10,301459,人民币贬值受益,-2.34,-4.11,1.3766249985687875,-0.8076728924785469
2024-10-10,301468,人民币贬值受益,-2.83,-3.0,1.656074355477126,0.0
2024-10-10,301469,QFII持股,-2.73,-3.63,1.558973649842023,0.0
2024-10-10,301503,QFII持股,-3.49,-4.75,1.271248044506079,-0.7237256135934563
2024-10-10,301517,国企改革,-2.94,-7.38,1.5421145754112184,-1.9230769230769231
2024-10-10,301520,小盘,-4.1,-5.23,1.1648874510588756,-1.0270774976657442
2024-10-10,301526,周期,-4.5,-5.96,1.372886286284015,-0.7444168734491377
2024-10-10,301528,小盘,-6.55,-6.82,1.478936836990681,-0.5874378671486625
2024-10-10,301538,周期,-6.89,-7.71,1.5298554678241887,-1.0184835910977017
2024-10-10,301539,小盘,-3.49,-4.91,1.3406082116429163,-1.0020040080160284
2024-10-10,301548,QFII持股,-2.59,-4.77,1.4769885422702023,0.0
2024-10-10,301565,周期,-5.93,-6.42,1.3659906787713427,-0.3719200371920123
2024-10-10,301567,小盘,-6.16,-5.28,1.265285487066757,-0.11822660098522615
2024-10-10,301577,小盘,-4.64,-6.23,1.4121902141339182,-0.195729537366547
2024-10-10,600037,国企改革,-2.92,-4.05,1.162482817794355,-0.8683068017366208
2024-10-10,600078,周期,-1.41,-3.15,1.445138890606649,-0.5253940455341549
2024-10-10,600107,小盘,-0.88,-2.62,1.096677625449434,-1.091703056768555
2024-10-10,600113,国企改革,-1.87,-3.08,1.2561846483171095,0.0
2024-10-10,600115,周期,-1.86,-2.12,1.1272761518662717,0.0
2024-10-10,600126,周期,-2.91,-2.91,1.4301909176886598,0.0
2024-10-10,600130,小盘,4.2,2.22,1.0559757618958345,0.0
2024-10-10,600133,周期,-1.41,-3.23,1.1910927560364672,-0.7534983853605868
2024-10-10,600135,周期,-1.29,-1.29,1.0219124834318871,-0.1615508885298978
2024-10-10,600136,国企改革,0.0,0.0,1.1305790088983299,-0.714285714285715
2024-10-10,600143,周期,-1.49,-1.86,1.4279054785065883,-0.24752475247524225
2024-10-10,600161,国企改革,-3.78,-3.24,1.9620997477030246,-0.0420344682639681
2024-10-10,600178,QFII持股,2.8,2.58,1.0700578362046376,-0.21482277121376314
2024-10-10,600191,小盘,-0.73,-1.65,1.2264527354716268,0.0
2024-10-10,600195,国企改革,-3.53,-4.67,1.3684927832281661,-0.8759124087591185
2024-10-10,600215,人民币贬值受益,-2.26,-2.89,1.2191753389586455,-0.6420545746388449
2024-10-10,600223,国企改革,-2.51,-2.78,1.0528723875158137,-0.1390820584144739
2024-10-10,600229,周期,-2.22,-3.03,1.3197876826517603,-0.5517241379310349
2024-10-10,600241,国企改革,-1.47,-1.47,1.015197123684263,0.0
2024-10-10,600249,周期,0.0,-1.34,1.406053276492494,0.0
2024-10-10,600252,国企改革,-0.87,-3.03,1.5036817380894194,0.0
2024-10-10,600255,QFII持股,-3.09,-3.59,1.0780320873234936,-0.5128205128205132
2024-10-10,600265,小盘,-3.17,-3.24,1.2805277509166257,-0.0674763832658555
2024-10-10,600267,国企改革,-2.38,-2.98,1.215499319012534,0.0
2024-10-10,600281,QFII持股,14.02,9.91,1.1355130488583332,-0.6191950464396291
2024-10-10,600305,国企改革,-2.89,-3.25,1.1843026592800945,-0.25031289111389815
2024-10-10,600315,QFII持股,-2.29,-2.97,1.1403543317466323,-0.1711351968054828
2024-10-10,600330,周期,-4.34,-4.48,1.3590002761418274,0.0
2024-10-10,600352,周期,-1.46,-1.36,1.1477706548148074,0.0
2024-10-10,600367,QFII持股,-3.88,-4.43,1.3505639291842888,-0.3773584905660297
2024-10-10,600378,周期,-3.47,-4.92,1.4017388122444316,0.0
2024-10-10,600380,蚂蚁集团,-2.28,-2.46,1.5046715727523292,0.0
2024-10-10,600435,国企改革,-6.0,-7.8,1.579328991460953,-0.2719854941069752
2024-10-10,600452,周期,-3.69,-4.54,1.1741450194144436,-0.8884501480750407
2024-10-10,600468,QFII持股,-4.22,-4.22,1.372829334678526,0.0
2024-10-10,600476,QFII持股,-0.89,-1.77,1.2226071618813472,-0.6807351940095279
2024-10-10,600480,国企改革,-5.33,-5.94,1.3260420880377604,-0.6479481641468736
2024-10-10,600498,QFII持股,-3.94,-4.17,1.3469030288688006,-0.1762632197414873
2024-10-10,600499,人民币贬值受益,-2.96,-4.32,1.2585826394138648,-0.12330456226880132
2024-10-10,600515,周期,-1.71,-2.56,1.172676627596333,0.0
2024-10-10,600535,股权转让,-3.76,-3.82,1.2541940639211733,-0.0636942675159222
2024-10-10,600608,周期,3.14,1.95,1.0482961490737086,-0.7782101167315182
2024-10-10,600618,周期,-1.26,-3.4,1.2300001824077205,-0.9060022650056633
2024-10-10,600633,国企改革,-3.25,-4.84,1.388245529783998,-1.64569215876089
2024-10-10,600638,国企改革,1.31,-1.52,1.256612511376382,-0.43383947939263473
2024-10-10,600648,国企改革,0.73,-1.63,1.1183144845006094,-0.6334841628959301
2024-10-10,600651,国企改革,-4.2,-4.2,1.1678749019743422,0.0
2024-10-10,600665,国企改革,2.12,-1.06,1.2220003005817757,-0.3521126760563305
2024-10-10,600675,国企改革,0.34,-1.72,1.0420384101238,0.0
2024-10-10,600697,国企改革,-1.27,-1.45,0.9838061298889921,-0.36166365280290164
2024-10-10,600713,国企改革,-1.45,-2.67,1.410358724423922,-0.4115226337448655
2024-10-10,600715,国企改革,6.86,1.68,0.9005476788325597,-2.2346368715083815
2024-10-10,600716,国企改革,0.93,-1.55,1.2128221431309187,-0.31055900621118726
2024-10-10,600724,周期,0.79,-1.57,1.2979513035680788,-0.26109660574413135
2024-10-10,600741,国企改革,-2.26,-2.49,1.2710598146953604,0.0
2024-10-10,600743,国企改革,3.47,-1.37,1.2485772177964376,-1.3698630136986314
2024-10-10,600794,QFII持股,-1.77,-2.64,1.476564257825991,-0.5865102639296192
2024-10-10,600797,蚂蚁集团,-4.0,-4.5,1.3081199300982072,-0.5190311418685164
2024-10-10,600831,国企改革,-0.88,-0.88,1.6885189665979286,0.0
2024-10-10,600847,小盘,-1.55,-2.02,1.0414965699399372,-0.47449584816131846
2024-10-10,600862,国企改革,-0.05,-3.54,1.3559006478225173,-1.7914561322921476
2024-10-10,600867,QFII持股,-2.93,-3.77,1.4206063217938067,-0.4866180048661912
2024-10-10,600879,国企改革,-3.89,-5.05,1.3780679869711083,-0.3525264394829537
2024-10-10,600929,周期,-1.71,-3.06,1.376422421434977,-0.6791171477079803
2024-10-10,600933,人民币贬值受益,-8.16,-8.29,1.197289984317255,-0.06743088334457037
2024-10-10,600967,国企改革,-2.77,-4.27,1.4401939640460442,-0.1256281407035149
2024-10-10,600977,国企改革,-2.65,-3.17,1.300979326238901,-0.615655233069468
2024-10-10,600984,周期,-0.38,-2.25,1.242520707008772,-0.7490636704119857
2024-10-10,601021,周期,-1.73,-1.24,1.2633157007761755,-0.1727115716753047
2024-10-10,601065,周期,-1.08,-1.94,1.2615493155553483,-0.4314994606256651
2024-10-10,601133,QFII持股,-2.01,-4.09,1.2974315194936883,-0.54545454545455
2024-10-10,601137,周期,-3.06,-4.4,1.214124085028452,-0.8333333333333366
2024-10-10,601158,周期,1.44,-1.24,1.2208820408069307,0.0
2024-10-10,601208,周期,-5.25,-5.74,1.1584147006925711,0.0
2024-10-10,601279,QFII持股,-5.36,-5.36,1.1604116891551723,0.0
2024-10-10,601369,国企改革,-1.19,-4.65,1.2239918374894887,-2.3255813953488293
2024-10-10,601568,周期,-1.93,-1.93,1.4805820784892156,0.0
2024-10-10,601619,周期,-3.08,-3.08,1.2449153016879726,0.0
2024-10-10,601886,周期,-2.0,-4.96,1.306546221288421,-2.6548672566371745
2024-10-10,603000,国企改革,-5.09,-8.63,1.3326490825902673,-3.501280956447482
2024-10-10,603010,周期,-1.68,-3.23,1.2891725332885193,-0.9384775808133458
2024-10-10,603042,QFII持股,-3.74,-3.82,1.1586387359096484,-0.0868809730668965
2024-10-10,603062,周期,-4.31,-5.01,1.1393919274665092,-0.056657223796022727
2024-10-10,603065,周期,-1.6,-2.08,1.1887740330499719,-0.4901960784313838
2024-10-10,603066,周期,-1.76,-2.82,1.22080533320039,-0.4863813229571881
2024-10-10,603075,人民币贬值受益,-2.7,-3.65,1.3564781497682878,-0.05293806246692199
2024-10-10,603088,国企改革,-4.2,-4.48,1.3934855138901687,0.0
2024-10-10,603097,小盘,-3.23,-4.0,1.4215272165092205,-0.8007536504945912
2024-10-10,603102,小盘,-1.92,-2.43,1.3952653598515434,0.0
2024-10-10,603115,周期,-6.59,-7.88,1.1280331081830632,-0.3861003861003779
2024-10-10,603118,人民币贬值受益,-5.84,-5.84,1.1991784086198265,0.0
2024-10-10,603125,周期,-1.55,-2.97,1.4147902285674638,-0.5704506560182625
2024-10-10,603131,人民币贬值受益,-0.74,-3.38,1.3760967991660498,-1.3245033112582734
2024-10-10,603150,小盘,-2.32,-1.35,1.4468530802615869,0.0
2024-10-10,603171,蚂蚁集团,-4.18,-4.91,1.4753298913857462,-1.8576936558009152
2024-10-10,603181,周期,0.89,-1.19,1.5873255828319393,0.0
2024-10-10,603196,股权转让,-0.63,-3.46,1.0171619238604257,-0.41928721174003303
2024-10-10,603213,QFII持股,-1.38,-1.96,1.3557619798450675,-0.23014959723819994
2024-10-10,603226,股权转让,-1.44,-3.43,1.131739352671184,-0.8571428571428517
2024-10-10,603227,周期,-2.15,-2.64,1.084624497548534,-0.5031446540880508
2024-10-10,603260,周期,-3.87,-4.42,1.1149415501090092,0.0
2024-10-10,603273,QFII持股,-2.39,-2.66,1.2891092368964636,-0.27100271002710413
2024-10-10,603282,小盘,-3.79,-5.08,1.1998153015405433,0.0
2024-10-10,603303,人民币贬值受益,-3.94,-4.28,1.1768129283995203,0.0
2024-10-10,603313,人民币贬值受益,-4.15,-4.3,1.4136852036981276,-0.148148148148145
2024-10-10,603331,小盘,-3.44,-4.19,1.118751475206393,-0.10752688172044692
2024-10-10,603332,QFII持股,-3.46,-3.94,1.3350392367844113,-0.8894536213468905
2024-10-10,603399,周期,-2.26,-2.95,1.0826704141114274,-0.5610098176718098
2024-10-10,603500,小盘,-0.49,-3.04,1.2202414721083878,-0.9615384615384694
2024-10-10,603569,周期,-0.84,-2.21,1.079829375643781,-0.6915629322268424
2024-10-10,603583,人民币贬值受益,-3.43,-3.9,1.365382574441318,-0.26695141484250245
2024-10-10,603601,QFII持股,-2.24,-3.51,1.141714140898284,0.0
2024-10-10,603608,小盘,1.06,1.41,0.7494201536013219,0.0
2024-10-10,603611,人民币贬值受益,-3.51,-4.34,1.2672380543707573,0.0
2024-10-10,603612,周期,-2.69,-3.5,1.402111297493698,-0.16260162601627112
2024-10-10,603638,周期,-3.05,-3.96,1.026623776974773,0.0
2024-10-10,603639,周期,-3.08,-3.4,1.31461371026493,0.0
2024-10-10,603655,QFII持股,-3.4,-4.59,0.9194534665182182,0.0
2024-10-10,603669,小盘,-2.06,-2.73,1.2868977274801838,-0.455580865603635
2024-10-10,603679,小盘,-2.54,-3.86,1.2567499307170247,-0.9235936188077198
2024-10-10,603683,周期,-2.91,-3.84,1.1152891669598604,0.0
2024-10-10,603693,周期,-3.71,-3.7,1.1823713091622865,-0.10010010010009797
2024-10-10,603721,QFII持股,-5.15,-7.29,1.1058938311336637,-1.7813765182186143
2024-10-10,603722,人民币贬值受益,0.46,-0.78,1.5264912448628531,-0.1618996222342209
2024-10-10,603729,QFII持股,-3.01,-3.15,1.1892039984796114,-0.07336757153339371
2024-10-10,603730,人民币贬值受益,-2.69,-4.1,1.3244883210149088,-0.8587786259541972
2024-10-10,603766,人民币贬值受益,-5.45,-5.95,1.3561810827911762,0.0
2024-10-10,603768,小盘,0.37,-0.88,1.1029546902505485,-1.313868613138684
2024-10-10,603777,小盘,-0.31,-0.31,1.5458368511887122,0.0
2024-10-10,603778,QFII持股,-2.15,-4.27,1.1548042867248376,-0.6097560975609762
2024-10-10,603790,周期,-3.66,-3.65,1.3704409103961286,-0.5208333333333223
2024-10-10,603798,周期,-2.95,-3.32,1.2616686325787045,0.0
2024-10-10,603808,QFII持股,-2.36,-2.36,1.1971055775724813,0.0
2024-10-10,603810,周期,-2.73,-3.71,1.1657603458547263,-0.10905125408941971
2024-10-10,603818,QFII持股,-2.7,-3.47,1.1356583399706428,0.0
2024-10-10,603869,周期,-1.39,-1.99,1.3448072204533583,0.0
2024-10-10,603878,周期,-3.63,-4.66,0.9681416437665018,0.0
2024-10-10,603888,国企改革,-5.95,-7.2,1.1507544272274353,-1.3234077750206794
2024-10-10,603937,QFII持股,-2.1,-3.13,1.2559447041128216,-0.6960556844547416
2024-10-10,603977,周期,2.38,0.64,1.4794482883254214,-0.6375227686703122
2024-10-10,603980,周期,-1.51,-2.26,1.2505839036325597,-0.25062656641604586
2024-10-10,603983,周期,3.95,2.13,1.1899576602747886,-0.612833453496749
2024-10-10,603992,人民币贬值受益,1.01,0.96,1.3032611527908218,0.0
2024-10-10,605009,周期,-1.02,-1.28,1.2490659554294743,-0.2872062663185364
2024-10-10,605058,小盘,-4.25,-4.12,1.3550599309958744,-0.86206896551724
2024-10-10,605068,小盘,-3.54,-3.99,0.9664077617898438,-0.0768049155145913
2024-10-10,605077,周期,-1.97,-3.57,1.3030332900705697,-0.5598320503848726
2024-10-10,605116,人民币贬值受益,-1.72,-4.05,1.3413376827108965,-0.8951406649616405
2024-10-10,605118,人民币贬值受益,-3.26,-5.23,1.1035241729825702,-0.49844236760124655
2024-10-10,605155,QFII持股,-2.89,-3.11,1.3629031664628515,0.0
2024-10-10,605166,周期,-5.99,-4.29,1.292567390693508,-0.17857142857142477
2024-10-10,605169,周期,-4.2,-5.76,1.0217197080925366,-1.1331444759206726
2024-10-10,605183,QFII持股,-2.1,-2.26,1.2220941048790699,-0.451722190852636
2024-10-10,605189,小盘,-3.56,-3.86,0.9416172790273796,0.0
2024-10-10,605288,人民币贬值受益,-3.53,-4.06,1.335383629595268,-0.5513639001741083
2024-10-10,605303,QFII持股,-0.28,-3.41,1.4532795431449443,-0.28409090909091567
2024-10-10,605399,周期,11.11,10.01,1.1382863970999684,-0.35429583702390743
2024-10-10,688027,国企改革,-5.95,-7.85,1.3737885580593323,-1.0308204914619004
2024-10-10,688033,小盘,-6.42,-7.2,1.3244593316935265,0.0
2024-10-10,688036,人民币贬值受益,-2.69,-3.5,1.6884604381859594,0.0
2024-10-10,688051,小盘,-6.45,-9.14,1.9752468175578588,-0.7888631090487317
2024-10-10,688056,小盘,-2.98,-2.36,1.5708084950125238,-0.4559270516717363
2024-10-10,688057,小盘,-2.98,-5.59,1.6920194713752719,-0.5932203389830532
2024-10-10,688060,小盘,-4.59,-5.83,1.773972664413903,-1.3055555555555522
2024-10-10,688073,人民币贬值受益,-2.4,-3.91,1.2132028460128141,-1.0724637681159346
2024-10-10,688077,周期,-4.41,-6.6,1.7501795323758182,-0.5952380952380921
2024-10-10,688078,小盘,-5.4,-5.96,1.6526111902132352,-0.2871500358937484
2024-10-10,688081,小盘,-3.55,-3.91,1.4863790170379492,0.0
2024-10-10,688097,股权转让,-3.21,-3.93,1.2296763161347029,0.0
2024-10-10,688106,周期,-5.1,-6.81,1.7280466043710163,-1.109989909182638
2024-10-10,688116,周期,-4.2,-5.34,1.54106223773087,0.0
2024-10-10,688127,人民币贬值受益,-1.62,-7.77,1.6329422283536457,-1.3944223107569602
2024-10-10,688129,周期,-5.41,-5.13,1.602026714282876,0.0
2024-10-10,688133,周期,-6.16,-7.48,1.3357976853598104,-0.09469696969696767
2024-10-10,688137,小盘,-3.26,-6.41,1.4548302843288516,-2.11712950233708
2024-10-10,688148,周期,-6.17,-8.32,1.5203259409490426,-1.4198782961460326
2024-10-10,688151,国企改革,-5.29,-6.91,1.3750919100699794,-0.24242424242423727
2024-10-10,688157,周期,-2.91,-4.4,1.8949935103599007,-1.6298020954598436
2024-10-10,688163,小盘,8.81,6.74,1.5437164117107895,-1.1791128579449597
2024-10-10,688170,小盘,-5.59,-7.22,1.5319406279359422,-0.24057738572575088
2024-10-10,688171,小盘,-4.24,-5.49,1.6041958761503379,-0.31525851197981675
2024-10-10,688179,周期,-2.26,-4.9,1.2782524687808137,-1.3353115727002947
2024-10-10,688184,小盘,-2.82,-3.1,1.7304890066744745,-0.07220216606498042
2024-10-10,688189,QFII持股,-3.29,-4.54,1.4698010869866074,-0.7092198581560258
2024-10-10,688195,股权转让,-1.41,-6.25,1.744195448753532,-4.905913978494627
2024-10-10,688196,人民币贬值受益,-2.08,-4.67,1.359505353417258,-1.959306706857572
2024-10-10,688199,周期,-4.35,-6.56,1.8958756956463725,-1.6722408026755853
2024-10-10,688203,周期,-4.1,-5.09,1.6805790739464948,0.0
2024-10-10,688207,小盘,-4.71,-6.45,1.5521134695425285,-1.075268817204291
2024-10-10,688208,人民币贬值受益,-7.35,-7.67,1.4348798485500738,0.0
2024-10-10,688210,人民币贬值受益,-6.07,-7.28,1.6373346023371131,-0.19540791402051366
2024-10-10,688218,小盘,-1.89,-2.13,1.7163702151624154,-0.05913660555885016
2024-10-10,688219,周期,-2.65,-4.35,1.699562032583313,-0.5727376861397561
2024-10-10,688222,人民币贬值受益,-5.77,-7.45,1.4738286627897608,-1.7766497461929005
2024-10-10,688237,QFII持股,-3.86,-6.53,1.844351680159588,-0.5208333333333306
2024-10-10,688246,小盘,-4.24,-7.0,1.7778696260235,-1.1145786892554614
2024-10-10,688248,周期,-5.94,-7.56,1.376372742407616,-1.2136607394863104
2024-10-10,688251,小盘,-4.53,-4.53,1.713055938771567,-0.05878894767784575
2024-10-10,688265,QFII持股,-6.46,-7.94,1.4855103740591715,0.0
2024-10-10,688268,QFII持股,-7.75,-9.81,1.930234663073608,-1.6829052258636008
2024-10-10,688273,小盘,-4.53,-5.01,1.600155365859847,-1.4866979655712012
2024-10-10,688276,国企改革,-3.77,-4.38,1.2702136309045087,-0.03395585738539223
2024-10-10,688289,股权转让,-6.12,-7.23,1.7073141154994707,0.0
2024-10-10,688291,小盘,-5.39,-6.17,1.9422026647765822,0.0
2024-10-10,688295,周期,-5.1,-7.27,1.5748524152553955,-2.289048473967691
2024-10-10,688298,人民币贬值受益,-5.61,-6.41,1.632845141214198,-0.08586147681740451
2024-10-10,688313,股权转让,-3.99,-3.81,1.434347224080403,-0.17301038062284904
2024-10-10,688314,小盘,-4.72,-5.45,1.4583397975312977,0.0
2024-10-10,688317,小盘,-2.45,-2.63,1.438721050744319,0.0
2024-10-10,688322,蚂蚁集团,-7.54,-8.79,1.5648257936317709,-1.676727028839705
2024-10-10,688335,小盘,-5.27,-4.92,1.670450687413723,-0.6417112299465294
2024-10-10,688353,周期,-5.57,-6.87,1.2935389282655598,-0.0501756146512695
2024-10-10,688356,人民币贬值受益,-5.95,-6.4,1.5276077142332516,-0.5398331424832412
2024-10-10,688357,周期,-5.35,-5.63,1.751958145727874,0.0
2024-10-10,688358,QFII持股,-5.28,-5.48,1.6386521102077167,-0.040306328093502666
2024-10-10,688359,周期,-4.4,-6.23,1.4717729997573643,-1.0389610389610373
2024-10-10,688377,人民币贬值受益,-1.49,-3.8,1.604705333137791,-0.6338028169014075
2024-10-10,688378,周期,-2.84,-3.87,1.5973788759997847,-1.061571125265389
2024-10-10,688379,周期,-1.94,-2.87,1.5594405760354053,-0.4681100058513651
2024-10-10,688386,周期,-2.97,-4.7,1.499175429163055,-1.1983601387574978
2024-10-10,688388,周期,-6.99,-7.71,1.3292394723098755,-0.5029337803855868
2024-10-10,688408,人民币贬值受益,-2.5,-5.33,1.0720480797880572,-1.0023511941591414
2024-10-10,688420,小盘,-5.16,-6.12,1.4033621603656086,0.0
2024-10-10,688448,小盘,-8.09,-9.57,1.7829206429924618,0.0
2024-10-10,688455,小盘,-4.12,-5.13,1.2538557276291082,-0.5128205128205201
2024-10-10,688479,小盘,-3.3,-4.13,1.9376312997412501,0.0
2024-10-10,688496,小盘,-9.78,-10.24,1.7466315118529896,0.0
2024-10-10,688509,国企改革,-5.79,-5.77,1.9782167337859862,-0.2624671916010559
2024-10-10,688510,人民币贬值受益,-5.62,-7.09,1.260361987580042,0.0
2024-10-10,688519,周期,-3.7,-4.88,1.3424995108016957,0.0
2024-10-10,688543,国企改革,-1.42,-6.35,1.382252371296032,-0.8039982616253901
2024-10-10,688550,人民币贬值受益,-3.77,-6.16,1.6528784935793677,-0.7794232268121563
2024-10-10,688551,小盘,-3.54,-7.77,1.4528373601543052,-0.03158559696778763
2024-10-10,688552,国企改革,-4.58,-7.16,1.4682261229227902,-0.8726003490401519
2024-10-10,688558,小盘,-5.23,-6.55,1.723739809940692,-0.6792819019893284
2024-10-10,688562,国企改革,-4.85,-5.35,1.787196899834286,-0.7215874924834483
2024-10-10,688565,小盘,-4.15,-5.42,1.5286681466507128,0.0
2024-10-10,688567,人民币贬值受益,-4.18,-7.08,1.3611039512090177,-1.9388516032811318
2024-10-10,688570,国企改革,-6.68,-6.73,1.912900519196207,0.0
2024-10-10,688571,周期,-5.17,-5.32,1.442074696220583,-0.3322259136212554
2024-10-10,688573,小盘,-3.59,-5.78,1.2203009727477772,-0.6146281499692554
2024-10-10,688598,周期,-4.75,-6.53,1.726964144715954,-1.2413793103448256
2024-10-10,688602,周期,-2.19,-2.32,1.8015397684397927,-0.5457025920873129
2024-10-10,688607,小盘,-4.64,-4.79,1.1548498381885015,0.0
2024-10-10,688613,小盘,-4.73,-4.79,1.3851715578451333,-0.05988023952094617
2024-10-10,688618,小盘,-5.04,-7.25,1.4546551784219768,-0.08837825894829683
2024-10-10,688619,小盘,-4.31,-5.39,1.5848330701462947,-0.6119951040391763
